packetId,direction,sourceTaskName,sourceJobId,publishTick,sendTick,receiveTick,sendColumn,receiveColumn,sendInTrace,receiveInTrace
3330,uplink,Sensor,2664,133156,133157,133237,3,4,1,1
3332,downlink,Merger,667,133203,133204,133284,13,14,1,1
3331,uplink,Sensor,2665,133206,133207,133287,3,4,1,1
3333,uplink,Sensor,2666,133256,133257,133337,3,4,1,1
3334,uplink,Sensor,2667,133306,133307,133387,3,4,1,1
3335,uplink,Sensor,2668,133356,133357,133437,3,4,1,1
3337,downlink,Merger,668,133403,133404,133484,13,14,1,1
3336,uplink,Sensor,2669,133406,133407,133487,3,4,1,1
3338,uplink,Sensor,2670,133456,133457,133537,3,4,1,1
3339,uplink,Sensor,2671,133506,133507,133587,3,4,1,1
3340,uplink,Sensor,2672,133556,133557,133637,3,4,1,1
3342,downlink,Merger,669,133603,133604,133684,13,14,1,1
3341,uplink,Sensor,2673,133606,133607,133687,3,4,1,1
3343,uplink,Sensor,2674,133656,133657,133737,3,4,1,1
3344,uplink,Sensor,2675,133706,133707,133787,3,4,1,1
3345,uplink,Sensor,2676,133756,133757,133837,3,4,1,1
3347,downlink,Merger,670,133803,133804,133884,13,14,1,1
3346,uplink,Sensor,2677,133806,133807,133887,3,4,1,1
3348,uplink,Sensor,2678,133856,133857,133937,3,4,1,1
3349,uplink,Sensor,2679,133906,133907,133987,3,4,1,1
3350,uplink,Sensor,2680,133956,133957,134037,3,4,1,1
3352,downlink,Merger,671,134003,134004,134084,13,14,1,1
3351,uplink,Sensor,2681,134006,134007,134087,3,4,1,1
3353,uplink,Sensor,2682,134056,134057,134137,3,4,1,1
3354,uplink,Sensor,2683,134106,134107,134187,3,4,1,1
3355,uplink,Sensor,2684,134156,134157,134237,3,4,1,1
3357,downlink,Merger,672,134203,134204,134284,13,14,1,1
3356,uplink,Sensor,2685,134206,134207,134287,3,4,1,1
3358,uplink,Sensor,2686,134256,134257,134337,3,4,1,1
3359,uplink,Sensor,2687,134306,134307,134387,3,4,1,1
3360,uplink,Sensor,2688,134356,134357,134437,3,4,1,1
3362,downlink,Merger,673,134403,134404,134484,13,14,1,1
3361,uplink,Sensor,2689,134406,134407,134487,3,4,1,1
3363,uplink,Sensor,2690,134456,134457,134537,3,4,1,1
3364,uplink,Sensor,2691,134506,134507,134587,3,4,1,1
3365,uplink,Sensor,2692,134556,134557,134637,3,4,1,1
3367,downlink,Merger,674,134603,134604,134684,13,14,1,1
3366,uplink,Sensor,2693,134606,134607,134687,3,4,1,1
3368,uplink,Sensor,2694,134656,134657,134737,3,4,1,1
3369,uplink,Sensor,2695,134706,134707,134787,3,4,1,1
3370,uplink,Sensor,2696,134756,134757,134837,3,4,1,1
3372,downlink,Merger,675,134803,134804,134884,13,14,1,1
3371,uplink,Sensor,2697,134806,134807,134887,3,4,1,1
3373,uplink,Sensor,2698,134856,134857,134937,3,4,1,1
3374,uplink,Sensor,2699,134906,134907,134987,3,4,1,1
3375,uplink,Sensor,2700,134956,134957,135037,3,4,1,1
3377,downlink,Merger,676,135003,135004,135084,13,14,1,1
3376,uplink,Sensor,2701,135006,135007,135087,3,4,1,1
3378,uplink,Sensor,2702,135056,135057,135137,3,4,1,1
3379,uplink,Sensor,2703,135106,135107,135187,3,4,1,1
3380,uplink,Sensor,2704,135156,135157,135237,3,4,1,1
3382,downlink,Merger,677,135203,135204,135284,13,14,1,1
3381,uplink,Sensor,2705,135206,135207,135287,3,4,1,1
3383,uplink,Sensor,2706,135256,135257,135337,3,4,1,1
3384,uplink,Sensor,2707,135306,135307,135387,3,4,1,1
3385,uplink,Sensor,2708,135356,135357,135437,3,4,1,1
3387,downlink,Merger,678,135403,135404,135484,13,14,1,1
3386,uplink,Sensor,2709,135406,135407,135487,3,4,1,1
3388,uplink,Sensor,2710,135456,135457,135537,3,4,1,1
3389,uplink,Sensor,2711,135506,135507,135587,3,4,1,1
3390,uplink,Sensor,2712,135556,135557,135637,3,4,1,1
3392,downlink,Merger,679,135603,135604,135684,13,14,1,1
3391,uplink,Sensor,2713,135606,135607,135687,3,4,1,1
3393,uplink,Sensor,2714,135656,135657,135737,3,4,1,1
3394,uplink,Sensor,2715,135706,135707,135787,3,4,1,1
3395,uplink,Sensor,2716,135756,135757,135837,3,4,1,1
3397,downlink,Merger,680,135803,135804,135884,13,14,1,1
3396,uplink,Sensor,2717,135806,135807,135887,3,4,1,1
3398,uplink,Sensor,2718,135856,135857,135937,3,4,1,1
3399,uplink,Sensor,2719,135906,135907,135987,3,4,1,1
3400,uplink,Sensor,2720,135956,135957,136037,3,4,1,1
3402,downlink,Merger,681,136003,136004,136084,13,14,1,1
3401,uplink,Sensor,2721,136006,136007,136087,3,4,1,1
3403,uplink,Sensor,2722,136056,136057,136137,3,4,1,1
3404,uplink,Sensor,2723,136106,136107,136187,3,4,1,1
3405,uplink,Sensor,2724,136156,136157,136237,3,4,1,1
3407,downlink,Merger,682,136203,136204,136284,13,14,1,1
3406,uplink,Sensor,2725,136206,136207,136287,3,4,1,1
3408,uplink,Sensor,2726,136256,136257,136337,3,4,1,1
3409,uplink,Sensor,2727,136306,136307,136387,3,4,1,1
3410,uplink,Sensor,2728,136356,136357,136437,3,4,1,1
3412,downlink,Merger,683,136403,136404,136484,13,14,1,1
3411,uplink,Sensor,2729,136406,136407,136487,3,4,1,1
3413,uplink,Sensor,2730,136456,136457,136537,3,4,1,1
3414,uplink,Sensor,2731,136506,136507,136587,3,4,1,1
3415,uplink,Sensor,2732,136556,136557,136637,3,4,1,1
3417,downlink,Merger,684,136603,136604,136684,13,14,1,1
3416,uplink,Sensor,2733,136606,136607,136687,3,4,1,1
3418,uplink,Sensor,2734,136656,136657,136737,3,4,1,1
3419,uplink,Sensor,2735,136706,136707,136787,3,4,1,1
3420,uplink,Sensor,2736,136756,136757,136837,3,4,1,1
3422,downlink,Merger,685,136803,136804,136884,13,14,1,1
3421,uplink,Sensor,2737,136806,136807,136887,3,4,1,1
3423,uplink,Sensor,2738,136856,136857,136937,3,4,1,1
3424,uplink,Sensor,2739,136906,136907,136987,3,4,1,1
3425,uplink,Sensor,2740,136956,136957,137037,3,4,1,1
3427,downlink,Merger,686,137003,137004,137084,13,14,1,1
3426,uplink,Sensor,2741,137006,137007,137087,3,4,1,1
3428,uplink,Sensor,2742,137056,137057,137137,3,4,1,1
3429,uplink,Sensor,2743,137106,137107,137187,3,4,1,1
3430,uplink,Sensor,2744,137156,137157,137237,3,4,1,1
3432,downlink,Merger,687,137203,137204,137284,13,14,1,1
3431,uplink,Sensor,2745,137206,137207,137287,3,4,1,1
3433,uplink,Sensor,2746,137256,137257,137337,3,4,1,1
3434,uplink,Sensor,2747,137306,137307,137387,3,4,1,1
3435,uplink,Sensor,2748,137356,137357,137437,3,4,1,1
3437,downlink,Merger,688,137403,137404,137484,13,14,1,1
3436,uplink,Sensor,2749,137406,137407,137487,3,4,1,1
3438,uplink,Sensor,2750,137456,137457,137537,3,4,1,1
3439,uplink,Sensor,2751,137506,137507,137587,3,4,1,1
3440,uplink,Sensor,2752,137556,137557,137637,3,4,1,1
3442,downlink,Merger,689,137603,137604,137684,13,14,1,1
3441,uplink,Sensor,2753,137606,137607,137687,3,4,1,1
3443,uplink,Sensor,2754,137656,137657,137737,3,4,1,1
3444,uplink,Sensor,2755,137706,137707,137787,3,4,1,1
3445,uplink,Sensor,2756,137756,137757,137837,3,4,1,1
3447,downlink,Merger,690,137803,137804,137884,13,14,1,1
3446,uplink,Sensor,2757,137806,137807,137887,3,4,1,1
3448,uplink,Sensor,2758,137856,137857,137937,3,4,1,1
3449,uplink,Sensor,2759,137906,137907,137987,3,4,1,1
3450,uplink,Sensor,2760,137956,137957,138037,3,4,1,1
3452,downlink,Merger,691,138003,138004,138084,13,14,1,1
3451,uplink,Sensor,2761,138006,138007,138087,3,4,1,1
3453,uplink,Sensor,2762,138056,138057,138137,3,4,1,1
3454,uplink,Sensor,2763,138106,138107,138187,3,4,1,1
3455,uplink,Sensor,2764,138156,138157,138237,3,4,1,1
3457,downlink,Merger,692,138203,138204,138284,13,14,1,1
3456,uplink,Sensor,2765,138206,138207,138287,3,4,1,1
3458,uplink,Sensor,2766,138256,138257,138337,3,4,1,1
3459,uplink,Sensor,2767,138306,138307,138387,3,4,1,1
3460,uplink,Sensor,2768,138356,138357,138437,3,4,1,1
3462,downlink,Merger,693,138403,138404,138484,13,14,1,1
3461,uplink,Sensor,2769,138406,138407,138487,3,4,1,1
3463,uplink,Sensor,2770,138456,138457,138537,3,4,1,1
3464,uplink,Sensor,2771,138506,138507,138587,3,4,1,1
3465,uplink,Sensor,2772,138556,138557,138637,3,4,1,1
3467,downlink,Merger,694,138603,138604,138684,13,14,1,1
3466,uplink,Sensor,2773,138606,138607,138687,3,4,1,1
3468,uplink,Sensor,2774,138656,138657,138737,3,4,1,1
3469,uplink,Sensor,2775,138706,138707,138787,3,4,1,1
3470,uplink,Sensor,2776,138756,138757,138837,3,4,1,1
3472,downlink,Merger,695,138803,138804,138884,13,14,1,1
3471,uplink,Sensor,2777,138806,138807,138887,3,4,1,1
3473,uplink,Sensor,2778,138856,138857,138937,3,4,1,1
3474,uplink,Sensor,2779,138906,138907,138987,3,4,1,1
3475,uplink,Sensor,2780,138956,138957,139037,3,4,1,1
3477,downlink,Merger,696,139003,139004,139084,13,14,1,1
3476,uplink,Sensor,2781,139006,139007,139087,3,4,1,1
3478,uplink,Sensor,2782,139056,139057,139137,3,4,1,1
3479,uplink,Sensor,2783,139106,139107,139187,3,4,1,1
3480,uplink,Sensor,2784,139156,139157,139237,3,4,1,1
3482,downlink,Merger,697,139203,139204,139284,13,14,1,1
3481,uplink,Sensor,2785,139206,139207,139287,3,4,1,1
3483,uplink,Sensor,2786,139256,139257,139337,3,4,1,1
3484,uplink,Sensor,2787,139306,139307,139387,3,4,1,1
3485,uplink,Sensor,2788,139356,139357,139437,3,4,1,1
3487,downlink,Merger,698,139403,139404,139484,13,14,1,1
3486,uplink,Sensor,2789,139406,139407,139487,3,4,1,1
3488,uplink,Sensor,2790,139456,139457,139537,3,4,1,1
3489,uplink,Sensor,2791,139506,139507,139587,3,4,1,1
3490,uplink,Sensor,2792,139556,139557,139637,3,4,1,1
3492,downlink,Merger,699,139603,139604,139684,13,14,1,1
3491,uplink,Sensor,2793,139606,139607,139687,3,4,1,1
3493,uplink,Sensor,2794,139656,139657,139737,3,4,1,1
3494,uplink,Sensor,2795,139706,139707,139787,3,4,1,1
3495,uplink,Sensor,2796,139756,139757,139837,3,4,1,1
3497,downlink,Merger,700,139803,139804,139884,13,14,1,1
3496,uplink,Sensor,2797,139806,139807,139887,3,4,1,1
3498,uplink,Sensor,2798,139856,139857,139937,3,4,1,1
3499,uplink,Sensor,2799,139906,139907,139987,3,4,1,1
3500,uplink,Sensor,2800,139956,139957,140037,3,4,1,1
3502,downlink,Merger,701,140003,140004,140084,13,14,1,1
3501,uplink,Sensor,2801,140006,140007,140087,3,4,1,1
3503,uplink,Sensor,2802,140056,140057,140137,3,4,1,1
3504,uplink,Sensor,2803,140106,140107,140187,3,4,1,1
3505,uplink,Sensor,2804,140156,140157,140237,3,4,1,1
3507,downlink,Merger,702,140203,140204,140284,13,14,1,1
3506,uplink,Sensor,2805,140206,140207,140287,3,4,1,1
3508,uplink,Sensor,2806,140256,140257,140337,3,4,1,1
3509,uplink,Sensor,2807,140306,140307,140387,3,4,1,1
3510,uplink,Sensor,2808,140356,140357,140437,3,4,1,1
3512,downlink,Merger,703,140403,140404,140484,13,14,1,1
3511,uplink,Sensor,2809,140406,140407,140487,3,4,1,1
3513,uplink,Sensor,2810,140456,140457,140537,3,4,1,1
3514,uplink,Sensor,2811,140506,140507,140587,3,4,1,1
3515,uplink,Sensor,2812,140556,140557,140637,3,4,1,1
3517,downlink,Merger,704,140603,140604,140684,13,14,1,1
3516,uplink,Sensor,2813,140606,140607,140687,3,4,1,1
3518,uplink,Sensor,2814,140656,140657,140737,3,4,1,1
3519,uplink,Sensor,2815,140706,140707,140787,3,4,1,1
3520,uplink,Sensor,2816,140756,140757,140837,3,4,1,1
3522,downlink,Merger,705,140803,140804,140884,13,14,1,1
3521,uplink,Sensor,2817,140806,140807,140887,3,4,1,1
3523,uplink,Sensor,2818,140856,140857,140937,3,4,1,1
3524,uplink,Sensor,2819,140906,140907,140987,3,4,1,1
3525,uplink,Sensor,2820,140956,140957,141037,3,4,1,1
3527,downlink,Merger,706,141003,141004,141084,13,14,1,1
3526,uplink,Sensor,2821,141006,141007,141087,3,4,1,1
3528,uplink,Sensor,2822,141056,141057,141137,3,4,1,1
3529,uplink,Sensor,2823,141106,141107,141187,3,4,1,1
3530,uplink,Sensor,2824,141156,141157,141237,3,4,1,1
3532,downlink,Merger,707,141203,141204,141284,13,14,1,1
3531,uplink,Sensor,2825,141206,141207,141287,3,4,1,1
3533,uplink,Sensor,2826,141256,141257,141337,3,4,1,1
3534,uplink,Sensor,2827,141306,141307,141387,3,4,1,1
3535,uplink,Sensor,2828,141356,141357,141437,3,4,1,1
3537,downlink,Merger,708,141403,141404,141484,13,14,1,1
3536,uplink,Sensor,2829,141406,141407,141487,3,4,1,1
3538,uplink,Sensor,2830,141456,141457,141537,3,4,1,1
3539,uplink,Sensor,2831,141506,141507,141587,3,4,1,1
3540,uplink,Sensor,2832,141556,141557,141637,3,4,1,1
3542,downlink,Merger,709,141603,141604,141684,13,14,1,1
3541,uplink,Sensor,2833,141606,141607,141687,3,4,1,1
3543,uplink,Sensor,2834,141656,141657,141737,3,4,1,1
3544,uplink,Sensor,2835,141706,141707,141787,3,4,1,1
3545,uplink,Sensor,2836,141756,141757,141837,3,4,1,1
3547,downlink,Merger,710,141803,141804,141884,13,14,1,1
3546,uplink,Sensor,2837,141806,141807,141887,3,4,1,1
3548,uplink,Sensor,2838,141856,141857,141937,3,4,1,1
3549,uplink,Sensor,2839,141906,141907,141987,3,4,1,1
3550,uplink,Sensor,2840,141956,141957,142037,3,4,1,1
3552,downlink,Merger,711,142003,142004,142084,13,14,1,1
3551,uplink,Sensor,2841,142006,142007,142087,3,4,1,1
3553,uplink,Sensor,2842,142056,142057,142137,3,4,1,1
3554,uplink,Sensor,2843,142106,142107,142187,3,4,1,1
3555,uplink,Sensor,2844,142156,142157,142237,3,4,1,1
3557,downlink,Merger,712,142203,142204,142284,13,14,1,1
3556,uplink,Sensor,2845,142206,142207,142287,3,4,1,1
3558,uplink,Sensor,2846,142256,142257,142337,3,4,1,1
3559,uplink,Sensor,2847,142306,142307,142387,3,4,1,1
3560,uplink,Sensor,2848,142356,142357,142437,3,4,1,1
3562,downlink,Merger,713,142403,142404,142484,13,14,1,1
3561,uplink,Sensor,2849,142406,142407,142487,3,4,1,1
3563,uplink,Sensor,2850,142456,142457,142537,3,4,1,1
3564,uplink,Sensor,2851,142506,142507,142587,3,4,1,1
3565,uplink,Sensor,2852,142556,142557,142637,3,4,1,1
3567,downlink,Merger,714,142603,142604,142684,13,14,1,1
3566,uplink,Sensor,2853,142606,142607,142687,3,4,1,1
3568,uplink,Sensor,2854,142656,142657,142737,3,4,1,1
3569,uplink,Sensor,2855,142706,142707,142787,3,4,1,1
3570,uplink,Sensor,2856,142756,142757,142837,3,4,1,1
3572,downlink,Merger,715,142803,142804,142884,13,14,1,1
3571,uplink,Sensor,2857,142806,142807,142887,3,4,1,1
3573,uplink,Sensor,2858,142856,142857,142937,3,4,1,1
3574,uplink,Sensor,2859,142906,142907,142987,3,4,1,1
3575,uplink,Sensor,2860,142956,142957,143037,3,4,1,1
3577,downlink,Merger,716,143003,143004,143084,13,14,1,1
3576,uplink,Sensor,2861,143006,143007,143087,3,4,1,1
3578,uplink,Sensor,2862,143056,143057,143137,3,4,1,1
3579,uplink,Sensor,2863,143106,143107,143187,3,4,1,1
3580,uplink,Sensor,2864,143156,143157,143237,3,4,1,1
3582,downlink,Merger,717,143203,143204,143284,13,14,1,1
3581,uplink,Sensor,2865,143206,143207,143287,3,4,1,1
3583,uplink,Sensor,2866,143256,143257,143337,3,4,1,1
3584,uplink,Sensor,2867,143306,143307,143387,3,4,1,1
3585,uplink,Sensor,2868,143356,143357,143437,3,4,1,1
3587,downlink,Merger,718,143403,143404,143484,13,14,1,1
3586,uplink,Sensor,2869,143406,143407,143487,3,4,1,1
3588,uplink,Sensor,2870,143456,143457,143537,3,4,1,1
3589,uplink,Sensor,2871,143506,143507,143587,3,4,1,1
3590,uplink,Sensor,2872,143556,143557,143637,3,4,1,1
3592,downlink,Merger,719,143603,143604,143684,13,14,1,1
3591,uplink,Sensor,2873,143606,143607,143687,3,4,1,1
3593,uplink,Sensor,2874,143656,143657,143737,3,4,1,1
3594,uplink,Sensor,2875,143706,143707,143787,3,4,1,1
3595,uplink,Sensor,2876,143756,143757,143837,3,4,1,1
3597,downlink,Merger,720,143803,143804,143884,13,14,1,1
3596,uplink,Sensor,2877,143806,143807,143887,3,4,1,1
3598,uplink,Sensor,2878,143856,143857,143937,3,4,1,1
3599,uplink,Sensor,2879,143906,143907,143987,3,4,1,1
3600,uplink,Sensor,2880,143956,143957,144037,3,4,1,1
3602,downlink,Merger,721,144003,144004,144084,13,14,1,1
3601,uplink,Sensor,2881,144006,144007,144087,3,4,1,1
3603,uplink,Sensor,2882,144056,144057,144137,3,4,1,1
3604,uplink,Sensor,2883,144106,144107,144187,3,4,1,1
3605,uplink,Sensor,2884,144156,144157,144237,3,4,1,1
3607,downlink,Merger,722,144203,144204,144284,13,14,1,1
3606,uplink,Sensor,2885,144206,144207,144287,3,4,1,1
3608,uplink,Sensor,2886,144256,144257,144337,3,4,1,1
3609,uplink,Sensor,2887,144306,144307,144387,3,4,1,1
3610,uplink,Sensor,2888,144356,144357,144437,3,4,1,1
3612,downlink,Merger,723,144403,144404,144484,13,14,1,1
3611,uplink,Sensor,2889,144406,144407,144487,3,4,1,1
3613,uplink,Sensor,2890,144456,144457,144537,3,4,1,1
3614,uplink,Sensor,2891,144506,144507,144587,3,4,1,1
3615,uplink,Sensor,2892,144556,144557,144637,3,4,1,1
3617,downlink,Merger,724,144603,144604,144684,13,14,1,1
3616,uplink,Sensor,2893,144606,144607,144687,3,4,1,1
3618,uplink,Sensor,2894,144656,144657,144737,3,4,1,1
3619,uplink,Sensor,2895,144706,144707,144787,3,4,1,1
3620,uplink,Sensor,2896,144756,144757,144837,3,4,1,1
3622,downlink,Merger,725,144803,144804,144884,13,14,1,1
3621,uplink,Sensor,2897,144806,144807,144887,3,4,1,1
3623,uplink,Sensor,2898,144856,144857,144937,3,4,1,1
3624,uplink,Sensor,2899,144906,144907,144987,3,4,1,1
3625,uplink,Sensor,2900,144956,144957,145037,3,4,1,1
3627,downlink,Merger,726,145003,145004,145084,13,14,1,1
3626,uplink,Sensor,2901,145006,145007,145087,3,4,1,1
3628,uplink,Sensor,2902,145056,145057,145137,3,4,1,1
3629,uplink,Sensor,2903,145106,145107,145187,3,4,1,1
3630,uplink,Sensor,2904,145156,145157,145237,3,4,1,1
3632,downlink,Merger,727,145203,145204,145284,13,14,1,1
3631,uplink,Sensor,2905,145206,145207,145287,3,4,1,1
3633,uplink,Sensor,2906,145256,145257,145337,3,4,1,1
3634,uplink,Sensor,2907,145306,145307,145387,3,4,1,1
3635,uplink,Sensor,2908,145356,145357,145437,3,4,1,1
3637,downlink,Merger,728,145403,145404,145484,13,14,1,1
3636,uplink,Sensor,2909,145406,145407,145487,3,4,1,1
3638,uplink,Sensor,2910,145456,145457,145537,3,4,1,1
3639,uplink,Sensor,2911,145506,145507,145587,3,4,1,1
3640,uplink,Sensor,2912,145556,145557,145637,3,4,1,1
3642,downlink,Merger,729,145603,145604,145684,13,14,1,1
3641,uplink,Sensor,2913,145606,145607,145687,3,4,1,1
3643,uplink,Sensor,2914,145656,145657,145737,3,4,1,1
3644,uplink,Sensor,2915,145706,145707,145787,3,4,1,1
3645,uplink,Sensor,2916,145756,145757,145837,3,4,1,1
3647,downlink,Merger,730,145803,145804,145884,13,14,1,1
3646,uplink,Sensor,2917,145806,145807,145887,3,4,1,1
3648,uplink,Sensor,2918,145856,145857,145937,3,4,1,1
3649,uplink,Sensor,2919,145906,145907,145987,3,4,1,1
3650,uplink,Sensor,2920,145956,145957,146037,3,4,1,1
3652,downlink,Merger,731,146003,146004,146084,13,14,1,1
3651,uplink,Sensor,2921,146006,146007,146087,3,4,1,1
3653,uplink,Sensor,2922,146056,146057,146137,3,4,1,1
3654,uplink,Sensor,2923,146106,146107,146187,3,4,1,1
3655,uplink,Sensor,2924,146156,146157,146237,3,4,1,1
3657,downlink,Merger,732,146203,146204,146284,13,14,1,1
3656,uplink,Sensor,2925,146206,146207,146287,3,4,1,1
3658,uplink,Sensor,2926,146256,146257,146337,3,4,1,1
3659,uplink,Sensor,2927,146306,146307,146387,3,4,1,1
3660,uplink,Sensor,2928,146356,146357,146437,3,4,1,1
3662,downlink,Merger,733,146403,146404,146484,13,14,1,1
3661,uplink,Sensor,2929,146406,146407,146487,3,4,1,1
3663,uplink,Sensor,2930,146456,146457,146537,3,4,1,1
3664,uplink,Sensor,2931,146506,146507,146587,3,4,1,1
3665,uplink,Sensor,2932,146556,146557,146637,3,4,1,1
3667,downlink,Merger,734,146603,146604,146684,13,14,1,1
3666,uplink,Sensor,2933,146606,146607,146687,3,4,1,1
3668,uplink,Sensor,2934,146656,146657,146737,3,4,1,1
3669,uplink,Sensor,2935,146706,146707,146787,3,4,1,1
3670,uplink,Sensor,2936,146756,146757,146837,3,4,1,1
3672,downlink,Merger,735,146803,146804,146884,13,14,1,1
3671,uplink,Sensor,2937,146806,146807,146887,3,4,1,1
3673,uplink,Sensor,2938,146856,146857,146937,3,4,1,1
3674,uplink,Sensor,2939,146906,146907,146987,3,4,1,1
3675,uplink,Sensor,2940,146956,146957,147037,3,4,1,1
3677,downlink,Merger,736,147003,147004,147084,13,14,1,1
3676,uplink,Sensor,2941,147006,147007,147087,3,4,1,1
3678,uplink,Sensor,2942,147056,147057,147137,3,4,1,1
3679,uplink,Sensor,2943,147106,147107,147187,3,4,1,1
3680,uplink,Sensor,2944,147156,147157,147237,3,4,1,1
3682,downlink,Merger,737,147203,147204,147284,13,14,1,1
3681,uplink,Sensor,2945,147206,147207,147287,3,4,1,1
3683,uplink,Sensor,2946,147256,147257,147337,3,4,1,1
3684,uplink,Sensor,2947,147306,147307,147387,3,4,1,1
3685,uplink,Sensor,2948,147356,147357,147437,3,4,1,1
3687,downlink,Merger,738,147403,147404,147484,13,14,1,1
3686,uplink,Sensor,2949,147406,147407,147487,3,4,1,1
3688,uplink,Sensor,2950,147456,147457,147537,3,4,1,1
3689,uplink,Sensor,2951,147506,147507,147587,3,4,1,1
3690,uplink,Sensor,2952,147556,147557,147637,3,4,1,1
3692,downlink,Merger,739,147603,147604,147684,13,14,1,1
3691,uplink,Sensor,2953,147606,147607,147687,3,4,1,1
3693,uplink,Sensor,2954,147656,147657,147737,3,4,1,1
3694,uplink,Sensor,2955,147706,147707,147787,3,4,1,1
3695,uplink,Sensor,2956,147756,147757,147837,3,4,1,1
3697,downlink,Merger,740,147803,147804,147884,13,14,1,1
3696,uplink,Sensor,2957,147806,147807,147887,3,4,1,1
3698,uplink,Sensor,2958,147856,147857,147937,3,4,1,1
3699,uplink,Sensor,2959,147906,147907,147987,3,4,1,1
3700,uplink,Sensor,2960,147956,147957,148037,3,4,1,1
3702,downlink,Merger,741,148003,148004,148084,13,14,1,1
3701,uplink,Sensor,2961,148006,148007,148087,3,4,1,1
3703,uplink,Sensor,2962,148056,148057,148137,3,4,1,1
3704,uplink,Sensor,2963,148106,148107,148187,3,4,1,1
3705,uplink,Sensor,2964,148156,148157,148237,3,4,1,1
3707,downlink,Merger,742,148203,148204,148284,13,14,1,1
3706,uplink,Sensor,2965,148206,148207,148287,3,4,1,1
3708,uplink,Sensor,2966,148256,148257,148337,3,4,1,1
3709,uplink,Sensor,2967,148306,148307,148387,3,4,1,1
3710,uplink,Sensor,2968,148356,148357,148437,3,4,1,1
3712,downlink,Merger,743,148403,148404,148484,13,14,1,1
3711,uplink,Sensor,2969,148406,148407,148487,3,4,1,1
3713,uplink,Sensor,2970,148456,148457,148537,3,4,1,1
3714,uplink,Sensor,2971,148506,148507,148587,3,4,1,1
